,Code postal,Commune,Type local,loyer,Population totale,SNHMO18,SNHMFO18
67457,19300,SOUDEILLES,Maison,5.94362559,306.0,10.8950727,10.06716837
67458,19170,VIAM,Maison,5.51139184,93.0,10.8950727,10.06716837
67460,19300,EGLETONS,Maison,5.94362559,5046.0,10.8950727,10.06716837
67466,19220,SAINT-PRIVAT,Maison,5.744598583,1088.0,10.8950727,10.06716837
67470,19200,SAINT-PARDOUX-LE-NEUF,Maison,5.954208433,79.0,10.8950727,10.06716837
67472,19290,SORNAC,Maison,5.350366321,769.0,10.8950727,10.06716837
67474,19150,LADIGNAC SUR RONDELLES,Maison,6.694475305,418.0,10.8950727,10.06716837
67476,19220,SAINT-JULIEN-AUX-BOIS,Maison,5.744598583,462.0,10.8950727,10.06716837
67487,19400,HAUTEFAGE,Maison,5.716714369,328.0,10.8950727,10.06716837
67495,19330,SAINT-GERMAIN-LES-VERGNES,Appartement,7.883403437,1155.0,10.8950727,10.06716837
67499,19220,SAINT-CIRGUES-LA-LOUTRE,Maison,5.744598583,180.0,10.8950727,10.06716837
67501,19510,MEILHARDS,Maison,5.933949979,551.0,10.8950727,10.06716837
67504,19250,COMBRESSOL,Maison,5.350366321,359.0,10.8950727,10.06716837
67505,19490,SAINTE FORTUNADE,Maison,5.716714369,1871.0,10.8950727,10.06716837
67508,19700,SAINT-SALVADOUR,Maison,5.716714369,310.0,10.8950727,10.06716837
67518,19150,LAGUENNE-SUR-AVALOUZE,Maison,6.694475305,1593.0,10.8950727,10.06716837
67521,19430,BASSIGNAC-LE-BAS,Maison,5.778246436,90.0,10.8950727,10.06716837
67535,19300,PERET BEL AIR,Maison,5.94362559,91.0,10.8950727,10.06716837
67541,19160,PALISSE,Maison,5.350366321,226.0,10.8950727,10.06716837
67543,19160,LATRONCHE,Maison,5.350366321,133.0,10.8950727,10.06716837
67547,19550,SAINT-HILAIRE-FOISSAC,Maison,5.94362559,189.0,10.8950727,10.06716837
67562,19220,AURIAC,Maison,5.51139184,231.0,10.8950727,10.06716837
67566,19160,CHIRAC-BELLEVUE,Maison,5.954208433,305.0,10.8950727,10.06716837
67568,19340,MONESTIER MERLINES,Maison,6.039767392,292.0,10.8950727,10.06716837
67572,19250,MAUSSAC,Maison,5.350366321,452.0,10.8950727,10.06716837
67579,19200,SAINT-ETIENNE-AUX-CLOS,Maison,5.410105087,240.0,10.8950727,10.06716837
67580,19140,CONDAT SUR GANAVEIX,Appartement,7.883403437,694.0,10.8950727,10.06716837
67582,19320,SAINT-PARDOUX-LA-CROISILLE,Maison,6.694475305,180.0,10.8950727,10.06716837
67584,19220,BASSIGNAC-LE-HAUT,Maison,5.716714369,172.0,10.8950727,10.06716837
67589,19340,MERLINES,Maison,6.039767392,731.0,10.8950727,10.06716837
67590,19400,SAINT-HILAIRE-TAURIEUX,Maison,5.716714369,109.0,10.8950727,10.06716837
67594,19510,SALON-LA-TOUR,Maison,5.933949979,670.0,10.8950727,10.06716837
67595,19320,ARGENTAT-SUR-DORDOGNE,Maison,5.778246436,3074.0,10.8950727,10.06716837
67598,19200,SAINT-VICTOUR,Maison,5.954208433,198.0,10.8950727,10.06716837
67619,19170,BUGEAT,Maison,5.350366321,810.0,10.8950727,10.06716837
67621,19550,LAPLEAU,Maison,5.94362559,375.0,10.8950727,10.06716837
67629,19430,CAMPS-SAINT-MATHURIN-LEOBAZEL,Maison,5.778246436,239.0,10.8950727,10.06716837
67631,19110,BORT LES ORGUES,Appartement,6.601197067,2761.0,10.8950727,10.06716837
67634,19140,ESPARTIGNAC,Maison,6.430080433,437.0,10.8950727,10.06716837
67640,19200,CONFOLENT-PORT-DIEU,Maison,5.410105087,41.0,10.8950727,10.06716837
67644,19600,NESPOULS,Maison,6.778198407,650.0,10.8950727,10.06716837
67645,19360,MALEMORT,Maison,8.104352842,8148.0,10.8950727,10.06716837
67646,19410,VIGEOIS,Maison,6.430080433,1254.0,10.8950727,10.06716837
67647,19130,OBJAT,Maison,7.122607271,3718.0,10.8950727,10.06716837
67648,19100,BRIVE LA GAILLARDE,Maison,7.667783658,47922.0,10.8950727,10.06716837
67649,19100,BRIVE LA GAILLARDE,Appartement,9.427842839,47922.0,10.8950727,10.06716837
67650,19600,SAINT-PANTALEON-DE-LARCHE,Maison,8.069347507,4860.0,10.8950727,10.06716837
67651,19520,CUBLAC,Maison,6.559218226,1750.0,10.8950727,10.06716837
67652,19240,ALLASSAC,Maison,6.430080433,4045.0,10.8950727,10.06716837
67654,19500,ST-BAZILE-DE-MEYSSAC,Maison,5.716714369,133.0,10.8950727,10.06716837
67664,19600,LARCHE,Maison,7.738882893,1628.0,10.8950727,10.06716837
67672,19270,USSAC,Maison,8.131258968,4300.0,10.8950727,10.06716837
67676,19130,VOUTEZAC,Maison,6.430080433,1408.0,10.8950727,10.06716837
67679,19230,SAINT-SORNIN-LAVOLPS,Maison,5.844534096,869.0,10.8950727,10.06716837
67683,19120,PUY-D ARNAC,Maison,5.778246436,292.0,10.8950727,10.06716837
67698,19270,SAINTE FEREOLE,Maison,6.694475305,2033.0,10.8950727,10.06716837
67702,19210,LUBERSAC,Maison,6.430080433,2278.0,10.8950727,10.06716837
67703,19240,VARETZ,Maison,6.559218226,2481.0,10.8950727,10.06716837
67706,19600,CHARTRIER-FERRIERE,Maison,6.778198407,372.0,10.8950727,10.06716837
67707,19190,BEYNAT,Maison,5.716714369,1265.0,10.8950727,10.06716837
67712,19500,JUGEALS-NAZARETH,Maison,6.778198407,1002.0,10.8950727,10.06716837
67713,19120,LA CHAPELLE-AUX-SAINTS,Maison,5.778246436,281.0,10.8950727,10.06716837
67714,19190,ALBIGNAC,Maison,5.716714369,256.0,10.8950727,10.06716837
67716,19520,MANSAC,Maison,6.559218226,1464.0,10.8950727,10.06716837
67724,19600,SAINT-CERNIN-DE-LARCHE,Maison,6.778198407,662.0,10.8950727,10.06716837
67726,19500,TURENNE,Maison,6.778198407,845.0,10.8950727,10.06716837
67733,19500,LAGLEYGEOLLE,Maison,5.716714369,230.0,10.8950727,10.06716837
67735,19130,SAINT-BONNET-LA-RIVIERE,Maison,5.844534096,399.0,10.8950727,10.06716837
67740,19120,QUEYSSAC-LES-VIGNES,Maison,6.673875112,215.0,10.8950727,10.06716837
67742,19360,MALEMORT,Appartement,9.36776804,8148.0,10.8950727,10.06716837
67744,19120,BEAULIEU-SUR-DORDOGNE,Maison,5.778246436,1310.0,10.8950727,10.06716837
67745,19600,NOAILLES,Maison,6.778198407,940.0,10.8950727,10.06716837
67785,19120,BILHAC,Maison,6.673875112,252.0,10.8950727,10.06716837
67791,19270,USSAC,Appartement,9.51657725,4300.0,10.8950727,10.06716837
67795,19120,ASTAILLAC,Maison,6.673875112,231.0,10.8950727,10.06716837
67802,19500,CHAUFFOUR-SUR-VELL,Maison,6.778198407,425.0,10.8950727,10.06716837
67803,19410,ORGNAC-SUR-VEZERE,Maison,5.844534096,325.0,10.8950727,10.06716837
67807,19350,JUILLAC,Maison,5.844534096,1142.0,10.8950727,10.06716837
67808,19310,AYEN,Maison,6.559218226,715.0,10.8950727,10.06716837
67810,19500,MEYSSAC,Maison,5.778246436,1318.0,10.8950727,10.06716837
67812,19500,BRANCEILLES,Maison,5.778246436,284.0,10.8950727,10.06716837
67824,19120,TUDEILS,Maison,5.778246436,245.0,10.8950727,10.06716837
67826,19310,PERPEZAC-LE-BLANC,Maison,6.559218226,472.0,10.8950727,10.06716837
67829,19600,SAINT-PANTALEON-DE-LARCHE,Appartement,10.04122919,4860.0,10.8950727,10.06716837
67838,19120,NONARDS,Maison,5.778246436,449.0,10.8950727,10.06716837
67842,19500,COLLONGES-LA-ROUGE,Maison,5.778246436,502.0,10.8950727,10.06716837
67844,19190,AUBAZINE,Maison,6.694475305,923.0,10.8950727,10.06716837
67852,19500,LOSTANGES,Maison,5.778246436,145.0,10.8950727,10.06716837
67865,19270,DONZENAC,Maison,6.694475305,2736.0,10.8950727,10.06716837
67867,19600,LISSAC-SUR-COUZE,Maison,6.778198407,733.0,10.8950727,10.06716837
67896,19500,CUREMONTE,Maison,6.673875112,217.0,10.8950727,10.06716837
67913,19270,SADROC,Maison,6.694475305,974.0,10.8950727,10.06716837
67930,19210,SAINT-JULIEN-LE-VENDOMOIS,Maison,6.430080433,251.0,10.8950727,10.06716837
67935,19350,CONCEZE,Maison,5.844534096,412.0,10.8950727,10.06716837
67938,19230,ARNAC-POMPADOUR,Maison,5.844534096,1146.0,10.8950727,10.06716837
67944,19600,LARCHE,Appartement,8.743940958,1628.0,10.8950727,10.06716837
67945,19360,DAMPNIAT,Maison,6.778198407,717.0,10.8950727,10.06716837
67947,19270,SAINTE FEREOLE,Appartement,7.883403437,2033.0,10.8950727,10.06716837
67948,19310,YSSANDON,Maison,6.559218226,687.0,10.8950727,10.06716837
67955,19500,NOAILHAC,Maison,5.778246436,387.0,10.8950727,10.06716837
67963,19190,SERILHAC,Maison,5.778246436,276.0,10.8950727,10.06716837
67977,19500,LIGNEYRAC,Maison,6.778198407,309.0,10.8950727,10.06716837
67990,19310,LOUIGNAC,Maison,6.559218226,238.0,10.8950727,10.06716837
67998,19310,BRIGNAC-LA-PLAINE,Maison,6.559218226,988.0,10.8950727,10.06716837
68005,19360,COSNAC,Maison,6.778198407,3054.0,10.8950727,10.06716837
68011,19130,SAINT-CYR-LA-ROCHE,Maison,5.844534096,513.0,10.8950727,10.06716837
68014,19230,BEYSSAC,Maison,5.844534096,629.0,10.8950727,10.06716837
68016,19130,LASCAUX,Maison,5.844534096,231.0,10.8950727,10.06716837
68032,19500,MARCILLAC-LA-CROZE,Maison,5.778246436,175.0,10.8950727,10.06716837
68062,19130,SAINT-AULAIRE,Maison,6.559218226,793.0,10.8950727,10.06716837
68065,19410,ESTIVAUX,Maison,6.430080433,435.0,10.8950727,10.06716837
68086,19240,SAINT-VIANCE,Maison,6.694475305,1910.0,10.8950727,10.06716837
68089,19210,SAINT-MARTIN-SEPERT,Maison,6.430080433,273.0,10.8950727,10.06716837
68104,19230,SAINT-SORNIN-LAVOLPS,Appartement,7.883403437,869.0,10.8950727,10.06716837
68109,19410,PERPEZAC-LE-NOIR,Maison,5.716714369,1215.0,10.8950727,10.06716837
68119,19350,CHABRIGNAC,Maison,5.844534096,579.0,10.8950727,10.06716837
68140,19130,OBJAT,Appartement,8.595044601,3718.0,10.8950727,10.06716837
68188,19600,CHASTEAUX,Maison,6.778198407,772.0,10.8950727,10.06716837
68189,19130,VIGNOLS,Maison,5.844534096,551.0,10.8950727,10.06716837
68212,19190,LANTEUIL,Maison,6.778198407,510.0,10.8950727,10.06716837
68221,19230,TROCHE,Maison,6.430080433,560.0,10.8950727,10.06716837
68227,19120,SIONIAC,Maison,5.778246436,225.0,10.8950727,10.06716837
68239,19210,SAINT-PARDOUX-CORBIER,Maison,6.430080433,417.0,10.8950727,10.06716837
68240,19500,MEYSSAC,Appartement,8.288482405,1318.0,10.8950727,10.06716837
68280,19130,SAINT-SOLVE,Maison,5.844534096,477.0,10.8950727,10.06716837
68327,19210,MONTGIBAUD,Maison,6.430080433,242.0,10.8950727,10.06716837
68330,19190,LE PESCHER,Maison,5.778246436,297.0,10.8950727,10.06716837
68358,19500,SAINT-JULIEN-MAUMONT,Maison,5.778246436,160.0,10.8950727,10.06716837
68362,19130,SAINT-CYPRIEN,Maison,6.559218226,388.0,10.8950727,10.06716837
68393,21420,ECHEVRONNE,Maison,8.510732105,306.0,11.30482356,10.19395324
68394,21250,PAGNY-LA-VILLE,Maison,7.473638302,424.0,11.30482356,10.19395324
68395,21250,SEURRE,Appartement,8.330744318,2348.0,11.30482356,10.19395324
68396,21000,DIJON,Appartement,11.55727817,160186.0,11.30482356,10.19395324
68397,21250,CHAMBLANC,Maison,7.473638302,523.0,11.30482356,10.19395324
68402,21340,VAL-MONT,Maison,6.087021227,263.0,11.30482356,10.19395324
68407,21320,CHAZILLY,Maison,6.87004197,144.0,11.30482356,10.19395324
68408,21140,SEMUR-EN-AUXOIS,Maison,6.857331682,4484.0,11.30482356,10.19395324
68409,21120,MARCILLY-SUR-TILLE,Maison,7.861624729,1701.0,11.30482356,10.19395324
68410,21260,SELONGEY,Maison,5.365715347,2446.0,11.30482356,10.19395324
68411,21200,BEAUNE,Appartement,10.91124618,21472.0,11.30482356,10.19395324
68412,21121,FONTAINE-LES-DIJON,Maison,10.89155922,9049.0,11.30482356,10.19395324
68413,21850,SAINT-APOLLINAIRE,Appartement,12.39231719,7688.0,11.30482356,10.19395324
68415,21121,FONTAINE-LES-DIJON,Appartement,12.0713578,9049.0,11.30482356,10.19395324
68418,21140,SEMUR-EN-AUXOIS,Appartement,8.521990676,4484.0,11.30482356,10.19395324
68420,21130,AUXONNE,Maison,7.328456152,7694.0,11.30482356,10.19395324
68423,21410,SAINT-VICTOR-SUR-OUCHE,Maison,8.324319122,317.0,11.30482356,10.19395324
68424,21600,LONGVIC,Maison,10.20373036,8543.0,11.30482356,10.19395324
68426,21500,MARMAGNE,Maison,6.212444084,210.0,11.30482356,10.19395324
68428,21500,MONTIGNY MONTFORT,Maison,6.212444084,304.0,11.30482356,10.19395324
68429,21600,LONGVIC,Appartement,10.77708839,8543.0,11.30482356,10.19395324
68431,21310,SAVOLLES,Maison,8.415305463,163.0,11.30482356,10.19395324
68432,21800,NEUILLY-CRIMOLOIS,Maison,9.91685842,2820.0,11.30482356,10.19395324
68433,21310,BEZE,Maison,8.415305463,728.0,11.30482356,10.19395324
68436,21000,DIJON,Maison,10.26764008,160186.0,11.30482356,10.19395324
68437,21600,FENAY,Maison,9.91685842,1680.0,11.30482356,10.19395324
68438,21470,BRAZEY-EN-PLAINE,Maison,7.473638302,2414.0,11.30482356,10.19395324
68439,21800,QUETIGNY,Appartement,11.05117816,9671.0,11.30482356,10.19395324
68440,21270,SOISSONS-SUR-NACEY,Maison,7.568892187,368.0,11.30482356,10.19395324
68441,21220,GEVREY CHAMBERTIN,Appartement,11.23537761,3091.0,11.30482356,10.19395324
68445,21410,FLEUREY-SUR-OUCHE,Maison,8.324319122,1388.0,11.30482356,10.19395324
68446,21200,MONTAGNY-LES-BEAUNE,Maison,8.839170994,731.0,11.30482356,10.19395324
68447,21300,CHENOVE,Appartement,11.02331828,14401.0,11.30482356,10.19395324
68449,21200,BEAUNE,Maison,9.200592023,21472.0,11.30482356,10.19395324
68451,21320,MARCILLY-OGNY,Maison,6.087021227,197.0,11.30482356,10.19395324
68452,21370,PLOMBIERES-LES-DIJON,Maison,9.488007635,2593.0,11.30482356,10.19395324
68459,21800,CHEVIGNY-SAINT-SAUVEUR,Appartement,11.9668577,11375.0,11.30482356,10.19395324
68462,21240,TALANT,Appartement,11.57949202,11855.0,11.30482356,10.19395324
68464,21440,LERY,Maison,6.087021227,195.0,11.30482356,10.19395324
68470,21310,CHAMPAGNE-SUR-VINGEANNE,Maison,8.415305463,321.0,11.30482356,10.19395324
68472,21120,CHAIGNAY,Maison,7.861624729,524.0,11.30482356,10.19395324
68473,21310,MIREBEAU-SUR-BEZE,Maison,8.415305463,2083.0,11.30482356,10.19395324
68476,21800,SENNECEY-LES-DIJON,Appartement,10.94880862,2056.0,11.30482356,10.19395324
68477,21240,TALANT,Maison,9.488007635,11855.0,11.30482356,10.19395324
68482,21320,THOISY-LE-DESERT,Maison,6.087021227,218.0,11.30482356,10.19395324
68483,21910,NOIRON-SOUS-GEVREY,Maison,9.027237808,1147.0,11.30482356,10.19395324
68484,21300,CHENOVE,Maison,9.91685842,14401.0,11.30482356,10.19395324
68485,21110,BESSEY-LES-CITEAUX,Maison,7.683299353,702.0,11.30482356,10.19395324
68486,21220,GEVREY CHAMBERTIN,Maison,9.91685842,3091.0,11.30482356,10.19395324
68491,21560,ARC-SUR-TILLE,Maison,9.027237808,2699.0,11.30482356,10.19395324
68492,21490,VAROIS ET CHAIGNOT,Maison,8.415305463,1965.0,11.30482356,10.19395324
68499,21470,BRAZEY-EN-PLAINE,Appartement,8.330744318,2414.0,11.30482356,10.19395324
68501,21110,BRETENIERE,Maison,9.027237808,937.0,11.30482356,10.19395324
68508,21110,ROUVRES-EN-PLAINE,Maison,9.027237808,1142.0,11.30482356,10.19395324
68509,21170,LOSNE,Maison,7.473638302,1639.0,11.30482356,10.19395324
68512,21110,GENLIS,Appartement,10.15374213,5317.0,11.30482356,10.19395324
68514,21170,SAINT-USAGE,Maison,7.011581008,1369.0,11.30482356,10.19395324
68520,21190,SAINT-AUBIN,Maison,7.845184222,230.0,11.30482356,10.19395324
68524,21850,SAINT-APOLLINAIRE,Maison,10.53792701,7688.0,11.30482356,10.19395324
68530,21110,GENLIS,Maison,8.708099585,5317.0,11.30482356,10.19395324
68532,21370,VELARS-SUR-OUCHE,Appartement,8.96669217,1748.0,11.30482356,10.19395324
68534,21910,CORCELLES-LES-CITEAUX,Maison,9.027237808,835.0,11.30482356,10.19395324
68535,21110,MAGNY-SUR-TILLE,Maison,9.027237808,910.0,11.30482356,10.19395324
68539,21370,VELARS-SUR-OUCHE,Maison,8.324319122,1748.0,11.30482356,10.19395324
68542,21380,MESSIGNY-ET-VANTOUX,Maison,8.415305463,1704.0,11.30482356,10.19395324
68548,21230,ALLEREY,Maison,6.065522225,174.0,11.30482356,10.19395324
68553,21700,MEUILLEY,Maison,8.446686196,476.0,11.30482356,10.19395324
68559,21270,SAINT-SAUVEUR,Maison,6.393010266,246.0,11.30482356,10.19395324
68580,21130,FLAMMERANS,Maison,7.568892187,445.0,11.30482356,10.19395324
68583,21630,POMMARD,Maison,8.839170994,490.0,11.30482356,10.19395324
68584,21430,MARCHESEUIL,Maison,6.065522225,159.0,11.30482356,10.19395324
68585,21370,PASQUES,Maison,8.324319122,290.0,11.30482356,10.19395324
68593,21490,NORGES-LA-VILLE,Appartement,9.823992785,967.0,11.30482356,10.19395324
68595,21110,TART,Maison,9.027237808,1612.0,11.30482356,10.19395324
68598,21230,MIMEURE,Maison,6.065522225,321.0,11.30482356,10.19395324
68600,21390,MARCIGNY-SOUS-THIL,Maison,6.087021227,59.0,11.30482356,10.19395324
68604,21700,QUINCEY,Maison,9.027237808,522.0,11.30482356,10.19395324
68610,21120,IS SUR TILLE,Maison,7.861624729,4462.0,11.30482356,10.19395324
68611,21160,MARSANNAY LA COTE,Maison,9.91685842,5407.0,11.30482356,10.19395324
68614,21390,PRECY-SOUS-THIL,Maison,6.857331682,722.0,11.30482356,10.19395324
68618,21410,MALAIN,Maison,8.324319122,780.0,11.30482356,10.19395324
68619,21210,MOLPHEY,Maison,6.087021227,134.0,11.30482356,10.19395324
68653,21410,PRALON,Maison,6.98065546,93.0,11.30482356,10.19395324
68656,21550,LADOIX SERRIGNY,Maison,8.510732105,1868.0,11.30482356,10.19395324
68659,21910,SAULON-LA-RUE,Maison,9.027237808,719.0,11.30482356,10.19395324
68661,21530,LA ROCHE-EN-BRENIL,Maison,6.259813672,893.0,11.30482356,10.19395324
68664,21150,BUSSY-LE-GRAND,Maison,6.542497497,323.0,11.30482356,10.19395324
68670,21800,SENNECEY-LES-DIJON,Maison,9.91685842,2056.0,11.30482356,10.19395324
68674,21370,PLOMBIERES-LES-DIJON,Appartement,9.838755861,2593.0,11.30482356,10.19395324
68675,21910,SAULON-LA-CHAPELLE,Maison,9.91685842,977.0,11.30482356,10.19395324
68680,21160,CORCELLES-LES-MONTS,Maison,9.488007635,642.0,11.30482356,10.19395324
68686,21160,COUCHEY,Maison,8.446686196,1142.0,11.30482356,10.19395324
68693,21220,FIXIN,Maison,8.446686196,771.0,11.30482356,10.19395324
68694,21120,TIL-CHATEL,Maison,7.861624729,1139.0,11.30482356,10.19395324
68695,21800,QUETIGNY,Maison,9.91685842,9671.0,11.30482356,10.19395324
68697,21110,AISEREY,Maison,9.027237808,1441.0,11.30482356,10.19395324
68699,21380,MARSANNAY-LE-BOIS,Maison,8.415305463,853.0,11.30482356,10.19395324
68700,21120,GEMEAUX,Maison,7.861624729,885.0,11.30482356,10.19395324
68702,21121,AHUY,Appartement,9.543005384,1362.0,11.30482356,10.19395324
68704,21170,SAINT-SYMPHORIEN-SUR-SAONE,Maison,7.011581008,351.0,11.30482356,10.19395324
68706,21110,COLLONGES-ET-PREMIERES,Maison,8.708099585,1059.0,11.30482356,10.19395324
68711,21360,LA BUSSIERE SUR OUCHE,Maison,6.87004197,161.0,11.30482356,10.19395324
68724,21121,AHUY,Maison,8.415305463,1362.0,11.30482356,10.19395324
68726,21220,MOREY-SAINT-DENIS,Maison,9.91685842,676.0,11.30482356,10.19395324
68734,21150,FLAVIGNY-SUR-OZERAIN,Maison,6.542497497,296.0,11.30482356,10.19395324
68735,21110,CHAMBEIRE,Maison,9.027237808,396.0,11.30482356,10.19395324
68736,21170,TROUHANS,Maison,7.011581008,617.0,11.30482356,10.19395324
68738,21310,NOIRON-SUR-BEZE,Maison,8.415305463,241.0,11.30482356,10.19395324
68739,21130,TILLENAY,Maison,7.568892187,768.0,11.30482356,10.19395324
68741,21120,TIL-CHATEL,Appartement,9.823992785,1139.0,11.30482356,10.19395324
68742,21340,NOLAY,Maison,6.087021227,1472.0,11.30482356,10.19395324
68743,21250,SEURRE,Maison,7.473638302,2348.0,11.30482356,10.19395324
68746,21540,BUSSY-LA-PESLE,Maison,6.98065546,78.0,11.30482356,10.19395324
68753,21700,COMBLANCHIEN,Maison,8.446686196,642.0,11.30482356,10.19395324
68756,21370,PRENOIS,Maison,7.683299353,440.0,11.30482356,10.19395324
68763,21200,CHEVIGNY-EN-VALIERE,Maison,8.510732105,373.0,11.30482356,10.19395324
68787,21310,BEIRE-LE-CHATEL,Maison,8.415305463,877.0,11.30482356,10.19395324
68788,21360,BLIGNY-SUR-OUCHE,Maison,6.87004197,832.0,11.30482356,10.19395324
68793,21500,MONTBARD,Maison,6.161547278,5132.0,11.30482356,10.19395324
68805,21640,GILLY-LES-CITEAUX,Maison,9.027237808,722.0,11.30482356,10.19395324
68816,21700,NUITS-SAINT-GEORGES,Maison,8.446686196,5512.0,11.30482356,10.19395324
68824,21130,AUXONNE,Appartement,8.220151323,7694.0,11.30482356,10.19395324
68833,21490,SAINT JULIEN,Maison,8.415305463,1492.0,11.30482356,10.19395324
68836,21760,LAMARCHE-SUR-SAONE,Maison,7.568892187,1353.0,11.30482356,10.19395324
68840,21270,PONTAILLER-SUR-SAONE,Maison,6.393010266,1322.0,11.30482356,10.19395324
68864,21170,SAINT-JEAN-DE-LOSNE,Appartement,8.330744318,1087.0,11.30482356,10.19395324
68865,21270,MAXILLY-SUR-SAONE,Maison,7.568892187,362.0,11.30482356,10.19395324
68866,21700,CORGOLOIN,Maison,8.446686196,933.0,11.30482356,10.19395324
68869,21110,LONGCHAMP,Maison,8.708099585,1287.0,11.30482356,10.19395324
68875,21250,LECHATELET,Maison,7.473638302,227.0,11.30482356,10.19395324
68889,21350,VILLEFERRY,Maison,6.087021227,28.0,11.30482356,10.19395324
68896,21910,SAULON-LA-RUE,Appartement,10.05009291,719.0,11.30482356,10.19395324
68900,21700,NUITS-SAINT-GEORGES,Appartement,11.13631118,5512.0,11.30482356,10.19395324
68901,21540,REMILLY-EN-MONTAGNE,Maison,6.98065546,150.0,11.30482356,10.19395324
68913,21200,BLIGNY-LES-BEAUNE,Maison,8.839170994,1259.0,11.30482356,10.19395324
68914,21200,SAINTE-MARIE-LA-BLANCHE,Maison,7.334147709,921.0,11.30482356,10.19395324
68922,21160,PERRIGNY-LES-DIJON,Appartement,12.7612605,2172.0,11.30482356,10.19395324
68931,21140,LANTILLY,Maison,6.857331682,111.0,11.30482356,10.19395324
68932,21220,L'ETANG VERGY,Maison,8.446686196,220.0,11.30482356,10.19395324
68933,21700,ARCENANT,Maison,8.446686196,523.0,11.30482356,10.19395324
68949,21690,SALMAISE,Maison,6.087021227,137.0,11.30482356,10.19395324
68974,21500,TOUILLON,Maison,6.212444084,477.0,11.30482356,10.19395324
68982,21640,FLAGEY-ECHEZEAUX,Maison,9.027237808,495.0,11.30482356,10.19395324
68995,21150,VENAREY-LES-LAUMES,Maison,6.542497497,2896.0,11.30482356,10.19395324
69005,21590,SANTENAY,Maison,7.845184222,905.0,11.30482356,10.19395324
69013,21600,OUGES,Maison,9.027237808,1626.0,11.30482356,10.19395324
69017,21320,MONT-SAINT-JEAN,Maison,6.087021227,247.0,11.30482356,10.19395324
69031,21800,NEUILLY-CRIMOLOIS,Appartement,10.94880862,2820.0,11.30482356,10.19395324
69033,21370,LANTENAY,Maison,8.324319122,529.0,11.30482356,10.19395324
69034,21270,TALMAY,Maison,6.393010266,585.0,11.30482356,10.19395324
69035,21430,MENESSAIRE,Maison,6.220282395,86.0,11.30482356,10.19395324
69036,21120,PICHANGES,Maison,8.415305463,300.0,11.30482356,10.19395324
69048,21310,ARCEAU,Maison,8.415305463,944.0,11.30482356,10.19395324
69051,21570,BRION-SUR-OURCE,Maison,5.312159508,237.0,11.30482356,10.19395324
69056,21130,VILLERS-LES-POTS,Maison,7.568892187,1171.0,11.30482356,10.19395324
69057,21110,LONGECOURT-EN-PLAINE,Maison,9.027237808,1271.0,11.30482356,10.19395324
69064,21340,AUBIGNY-LA-RONCE,Maison,7.845184222,173.0,11.30482356,10.19395324
69065,21120,SPOY,Maison,8.415305463,403.0,11.30482356,10.19395324
69066,21560,COUTERNON,Appartement,9.823992785,1932.0,11.30482356,10.19395324
69079,21390,LE-VAL-LARREY,Maison,6.857331682,270.0,11.30482356,10.19395324
69098,21210,SAULIEU,Maison,6.087021227,2493.0,11.30482356,10.19395324
69100,21400,MONTLIOT-ET-COURCELLES,Maison,5.902935653,309.0,11.30482356,10.19395324
69107,21270,HEUILLEY-SUR-SAONE,Maison,6.393010266,334.0,11.30482356,10.19395324
69108,21200,RUFFEY-LES-BEAUNE,Maison,8.510732105,774.0,11.30482356,10.19395324
69113,21800,CHEVIGNY-SAINT-SAUVEUR,Maison,9.91685842,11375.0,11.30482356,10.19395324
69118,21121,HAUTEVILLE-LES-DIJON,Maison,8.415305463,1243.0,11.30482356,10.19395324
69123,21310,TANAY,Maison,8.415305463,229.0,11.30482356,10.19395324
69128,21910,BARGES,Maison,9.027237808,647.0,11.30482356,10.19395324
69133,21190,AUXEY-DURESSES,Maison,7.845184222,312.0,11.30482356,10.19395324
69153,21130,CHAMPDOTRE,Maison,7.568892187,610.0,11.30482356,10.19395324
69154,21150,MENETREUX-LE-PITOIS,Maison,6.542497497,438.0,11.30482356,10.19395324
69156,21110,PLUVET,Maison,8.708099585,409.0,11.30482356,10.19395324
69168,21350,AVOSNES,Maison,6.087021227,96.0,11.30482356,10.19395324
69171,21130,LES MAILLYS,Maison,7.568892187,833.0,11.30482356,10.19395324
69174,21380,ASNIERES-LES-DIJON,Appartement,9.543005384,1310.0,11.30482356,10.19395324
69175,21190,MERCEUIL,Maison,7.334147709,832.0,11.30482356,10.19395324
69177,21360,LUSIGNY-SUR-OUCHE,Maison,6.87004197,117.0,11.30482356,10.19395324
69186,21340,THURY,Maison,6.087021227,273.0,11.30482356,10.19395324
69199,21490,BELLEFOND,Maison,8.415305463,900.0,11.30482356,10.19395324
69207,21150,FLAVIGNY-SUR-OZERAIN,Appartement,7.84983872,296.0,11.30482356,10.19395324
69208,21440,LAMARGELLE,Maison,6.087021227,165.0,11.30482356,10.19395324
69217,21220,CHAMBOLLE-MUSIGNY,Maison,9.027237808,302.0,11.30482356,10.19395324
69222,21250,GLANON,Maison,7.473638302,260.0,11.30482356,10.19395324
69225,21200,SAINTE-MARIE-LA-BLANCHE,Appartement,10.05009291,921.0,11.30482356,10.19395324
69226,21110,CESSEY-SUR-TILLE,Maison,9.027237808,625.0,11.30482356,10.19395324
69235,21350,VITTEAUX,Maison,6.087021227,1091.0,11.30482356,10.19395324
