Code postal,Commune,Type local,Prix m2
44470,MAUVES-SUR-LOIRE,Appartement,4055.8888888888887
44470,MAUVES-SUR-LOIRE,Maison,2659.090909090909
44470,THOUARE-SUR-LOIRE,Appartement,2771.8971631205673
44470,THOUARE-SUR-LOIRE,Maison,3132.5301204819275
44480,DONGES,Appartement,1266.6666666666667
44480,DONGES,Maison,1762.202380952381
44490,LE CROISIC,Appartement,3360.3896103896104
44490,LE CROISIC,Maison,3582.0604011194027
44500,LA BAULE-ESCOUBLAC,Appartement,4787.878787878788
44500,LA BAULE-ESCOUBLAC,Maison,4392.596575069694
44510,LE POULIGUEN,Appartement,3784.7490347490348
44510,LE POULIGUEN,Maison,4512.142857142857
44520,ISSE,Maison,1480.4597701149426
44520,LA MEILLERAYE-DE-BRETAGNE,Maison,1490.566037735849
44520,LE GRAND-AUVERNE,Maison,1302.0833333333333
44520,MOISDON-LA-RIVIERE,Maison,1342.2818791946308
44521,COUFFE,Maison,1885.0
44521,OUDON,Appartement,3166.6666666666665
44521,OUDON,Maison,2333.333333333333
44522,MESANGER,Maison,1935.6763925729442
44522,POUILLE-LES-COTEAUX,Maison,1976.744186046512
44522,ROCHE BLANCHE (LA),Maison,1666.6666666666667
44530,DREFFEAC,Maison,1935.483870967742
44530,GUENROUET,Maison,1554.9450549450548
44530,SAINT-GILDAS-DES-BOIS,Maison,1588.235294117647
44530,SEVERAC,Maison,1647.7272727272727
44540,PIN (LE),Maison,1048.3870967741937
44540,VALLONS-DE-L'ERDRE,Appartement,1384.6153846153843
44540,VALLONS-DE-L'ERDRE,Maison,1374.4343891402714
44550,MONTOIR-DE-BRETAGNE,Appartement,2122.6415094339623
44550,MONTOIR-DE-BRETAGNE,Maison,2024.0963855421687
44550,SAINT-MALO-DE-GUERSAC,Appartement,1142.857142857143
44550,SAINT-MALO-DE-GUERSAC,Maison,1855.128205128205
44560,CORSEPT,Maison,2352.9411764705883
44560,PAIMBOEUF,Appartement,1526.3157894736842
44560,PAIMBOEUF,Maison,2005.1546391752581
44570,TRIGNAC,Appartement,2187.5
44570,TRIGNAC,Maison,2045.3042328042327
44580,VILLENEUVE-EN-RETZ,Maison,1971.428571428572
44590,DERVAL,Maison,1505.4945054945056
44590,LUSANGER,Maison,1398.9463601532566
44590,MOUAIS,Maison,1203.6593707250343
44590,SAINT-VINCENT-DES-LANDES,Maison,1286.3095238095239
44590,SION LES MINES,Maison,1488.30340317038
44600,SAINT-NAZAIRE,Appartement,2400.0
44600,SAINT-NAZAIRE,Maison,2567.1641791044776
44610,INDRE,Appartement,2830.508474576271
44610,INDRE,Maison,2987.505577867024
44620,LA MONTAGNE,Appartement,2527.4725274725274
44620,LA MONTAGNE,Maison,2777.777777777778
44630,PLESSE,Maison,1572.1726190476188
44640,CHEIX-EN-RETZ,Appartement,1880.952380952381
44640,CHEIX-EN-RETZ,Maison,2519.2307692307695
44640,PELLERIN (LE),Appartement,2567.857142857143
44640,PELLERIN (LE),Maison,2587.719298245614
44640,ROUANS,Maison,2211.538461538461
44640,SAINT JEAN DE BOISEAU,Maison,2773.7226277372265
44640,VUE,Maison,2242.89364420313
44650,CORCOUE-SUR-LOGNE,Appartement,1420.0913242009133
44650,CORCOUE-SUR-LOGNE,Maison,1816.6666666666667
44650,LEGE,Maison,1790.0
44650,TOUVOIS,Maison,1631.8530701754385
44660,FERCE,Maison,1321.83908045977
44660,ROUGE,Appartement,1111.111111111111
44660,ROUGE,Maison,1517.6470588235295
44660,RUFFIGNE,Maison,1177.429876060013
44660,SOULVACHE,Maison,1329.018075232047
44670,JUIGNE-DES-MOUTIERS,Maison,1818.1818181818185
44670,LA CHAPELLE-GLAIN,Maison,1252.1929824561403
44670,LE PETIT-AUVERNE,Maison,1387.4115983026875
44670,SAINT-JULIEN-DE-VOUVANTES,Maison,1427.2727272727273
44680,CHAUMES-EN-RETZ,Appartement,1560.8333333333333
44680,CHAUMES-EN-RETZ,Maison,2227.2727272727275
44680,SAINT-HILAIRE-DE-CHALEONS,Maison,2250.0
44680,SAINT-MARS-DE-COUTAIS,Maison,2442.3076923076924
44680,SAINTE PAZANNE,Appartement,2322.234156820623
44680,SAINTE PAZANNE,Maison,2459.030100334448
44690,CHATEAU-THEBAUD,Appartement,2868.8524590163934
44690,CHATEAU-THEBAUD,Maison,2215.9632594021214
44690,HAIE-FOUASSIERE (LA),Appartement,2345.0
44690,HAIE-FOUASSIERE (LA),Maison,2612.903225806452
44690,MAISDON-SUR-SEVRE,Appartement,2138.370646766169
44690,MAISDON-SUR-SEVRE,Maison,2149.532710280374
44690,MONNIERES,Maison,2331.10295704727
44690,SAINT-FIACRE-SUR-MAINE,Appartement,2405.7971014492755
44690,SAINT-FIACRE-SUR-MAINE,Maison,2215.1898734177216
44700,ORVAULT,Appartement,2580.6451612903224
44700,ORVAULT,Maison,3536.5853658536585
44710,PORT SAINT PERE,Maison,2639.1666666666665
44710,SAINT-LEGER-LES-VIGNES,Maison,2444.8275862068967
44720,SAINT-JOACHIM,Maison,1755.8823529411766
44730,SAINT-MICHEL-CHEF-CHEF,Appartement,3289.4736842105262
44730,SAINT-MICHEL-CHEF-CHEF,Maison,3254.0913006029286
44740,BATZ-SUR-MER,Appartement,3380.281690140845
44740,BATZ-SUR-MER,Maison,3545.454545454545
44750,CAMPBON,Maison,2061.855670103093
44750,QUILLY,Maison,1648.275003113713
44760,LA BERNERIE EN RETZ,Appartement,3459.150326797386
44760,LA BERNERIE EN RETZ,Maison,3461.431623931624
44760,LES MOUTIERS-EN-RETZ,Maison,3376.6233766233768
44770,LA PLAINE-SUR-MER,Appartement,3053.769230769231
44770,LA PLAINE-SUR-MER,Maison,3148.6486486486488
44770,PREFAILLES,Appartement,3406.9767441860467
44770,PREFAILLES,Maison,3656.9365976145637
44780,MISSILLAC,Appartement,1327.4336283185842
44780,MISSILLAC,Maison,1776.8595041322317
44800,ST-HERBLAIN,Appartement,2372.794117647059
44800,ST-HERBLAIN,Maison,3229.1666666666665
44810,HERIC,Maison,2292.9936305732485
44810,LA CHEVALLERAIS,Maison,2076.923076923077
44830,BOUAYE,Appartement,2619.04761904762
44830,BOUAYE,Maison,2970.29702970297
44830,BRAINS,Appartement,2176.470588235294
44830,BRAINS,Maison,2706.202046035806
44840,SORINIERES (LES),Appartement,2585.0697674418607
44840,SORINIERES (LES),Maison,3093.350754936121
44850,CELLIER (LE),Appartement,2266.6666666666665
44850,CELLIER (LE),Maison,2147.826086956521
44850,LIGNE,Appartement,1699.8953427524857
44850,LIGNE,Maison,2264.2605633802814
44850,MOUZEIL,Maison,1939.7546897546897
44850,SAINT-MARS-DU-DESERT,Maison,2441.8734008232286
44860,PONT-SAINT-MARTIN,Maison,2954.5454545454545
44860,SAINT-AIGNAN-GRANDLIEU,Maison,2601.652892561983
44880,SAUTRON,Appartement,3404.3715846994537
44880,SAUTRON,Maison,3472.838137472284
44980,SAINTE-LUCE-SUR-LOIRE,Appartement,3295.454545454545
44980,SAINTE-LUCE-SUR-LOIRE,Maison,3331.529051987767
45000,ORLEANS,Appartement,2285.714285714286
45000,ORLEANS,Maison,2483.6601307189544
45100,ORLEANS,Appartement,2033.974358974359
45100,ORLEANS,Maison,2118.1102362204724
45110,CHATEAUNEUF S LOIRE,Appartement,1681.8181818181818
45110,CHATEAUNEUF S LOIRE,Maison,1778.3529411764707
45110,GERMIGNY-DES-PRES,Maison,2000.0
45110,SIGLOY,Maison,1684.2105263157894
45120,CEPOY,Appartement,1287.878787878788
45120,CEPOY,Maison,1507.936507936508
45120,CHALETTE-SUR-LOING,Appartement,1332.7759197324415
45120,CHALETTE-SUR-LOING,Maison,1400.0
45120,CORQUILLEROY,Maison,1455.9646856158483
45120,GIROLLES,Maison,1396.6942148760331
45130,BACCON,Maison,1183.7409120951752
45130,BAULE,Maison,1971.022727272728
45130,CHARSONVILLE,Maison,1537.471345441721
45130,COULMIERS,Maison,1805.0
45130,EPIEDS-EN-BEAUCE,Maison,1315.7575757575758
45130,HUISSEAU-SUR-MAUVES,Appartement,1373.7767306995288
45130,HUISSEAU-SUR-MAUVES,Maison,1822.2222222222224
45130,LE BARDON,Maison,2123.456790123457
45130,MEUNG-SUR-LOIRE,Appartement,1549.808673469388
45130,MEUNG-SUR-LOIRE,Maison,1840.0
45130,SAINT-AY,Maison,1757.3529411764705
45140,BOULAY-LES-BARRES,Maison,2105.769230769231
45140,INGRE,Appartement,2012.3456790123455
45140,INGRE,Maison,2173.333333333333
45140,ORMES,Appartement,2844.2028985507245
45140,ORMES,Maison,2278.7917087967644
45140,ST JEAN DE LA RUELLE,Appartement,1581.8181818181818
45140,ST JEAN DE LA RUELLE,Maison,1974.431818181818
45150,DARVOY,Maison,1862.019580200501
45150,FEROLLES,Maison,2416.9336051252185
45150,JARGEAU,Appartement,1631.25
45150,JARGEAU,Maison,1930.152671755725
45160,ARDON,Appartement,2534.2105263157896
45160,ARDON,Maison,2437.062937062937
45160,OLIVET,Appartement,1858.2589285714284
45160,OLIVET,Maison,2460.7142857142862
45160,SAINT-HILAIRE-SAINT-MESMIN,Appartement,2600.0
45160,SAINT-HILAIRE-SAINT-MESMIN,Maison,2421.428571428572
45170,ASCHERES-LE-MARCHE,Maison,1422.2442899702087
45170,ATTRAY,Maison,2803.030303030303
45170,CHILLEURS-AUX-BOIS,Maison,1746.7061923583663
45170,MONTIGNY,Maison,1130.2083333333335
45170,NEUVILLE-AUX-BOIS,Appartement,1260.8695652173913
45170,NEUVILLE-AUX-BOIS,Maison,1814.0025990903187
45170,OISON,Maison,2029.9671592775044
45170,SAINT-LYE-LA-FORET,Maison,1600.0
45170,TIVERNON,Maison,1527.6442307692307
45170,VILLEREAU,Maison,1458.8873626373625
45190,BEAUGENCY,Appartement,1551.0204081632653
45190,BEAUGENCY,Maison,1677.1084337349398
45190,CRAVANT,Maison,1404.8582995951417
45190,MESSAS,Maison,1787.1187800963085
45190,TAVERS,Maison,2015.9638554216867
45190,VILLORCEAU,Maison,1813.2850241545893
45200,AMILLY,Appartement,1570.425724637681
45200,AMILLY,Maison,1489.5611577964519
45200,MONTARGIS,Appartement,1427.6532630191168
45200,MONTARGIS,Maison,1520.3823953823953
45200,PAUCOURT,Maison,1125.0
45210,BAZOCHES-SUR-LE-BETZ,Maison,2100.3826530612246
45210,CHEVANNES,Maison,1375.0
45210,CHEVRY-SOUS-LE-BIGNON,Maison,1638.6554621848738
45210,FERRIERES-EN-GATINAIS,Maison,1668.627450980392
45210,FONTENAY-SUR-LOING,Maison,1544.943820224719
45210,GRISELLES,Maison,1474.937343358396
45210,LA CHAPELLE SAINT SEPULCRE,Maison,1228.2608695652175
45210,LA SELLE-SUR-LE-BIED,Maison,1404.494382022472
45210,LE BIGNON MIRABEAU,Maison,1414.6341463414635
45210,LOUZOUER,Maison,1212.5999238675295
45210,MERINVILLE,Maison,1121.822033898305
45210,NARGIS,Maison,1584.9056603773586
45210,PERS-EN-GATINAIS,Maison,1439.7590361445782
45210,ROZOY-LE-VIEIL,Maison,1744.0054035798717
45220,CHATEAU-RENARD,Maison,1208.3333333333333
45220,CHUELLES,Maison,1402.654867256637
45220,DOUCHY-MONTCORBON,Maison,1333.7912087912086
45220,GY-LES-NONAINS,Maison,1350.5511407331453
45220,MELLEROY,Maison,1176.470588235294
45220,SAINT-GERMAIN-DES-PRES,Maison,1568.123282967033
45220,TRIGUERES,Appartement,4666.666666666667
45220,TRIGUERES,Maison,1743.2432432432431
45230,ADON,Maison,1380.7740324594256
45230,AILLANT-SUR-MILLERON,Maison,1040.4040404040404
45230,CHATILLON-COLIGNY,Maison,1346.5517241379312
45230,DAMMARIE-SUR-LOING,Maison,1338.0281690140846
45230,LA BUSSIERE,Maison,1575.5926251097453
45230,LA CHAPELLE SUR AVEYRON,Maison,1351.8222554144882
45230,LE CHARME,Maison,1258.352534562212
45230,MONTBOUY,Maison,1476.6355140186915
45230,SAINT-MAURICE-SUR-AVEYRON,Maison,1153.8461538461538
45230,SAINTE-GENEVIEVE-DES-BOIS,Maison,1435.7864357864357
45240,LA FERTE SAINT-AUBIN,Appartement,1637.0731707317073
45240,LA FERTE SAINT-AUBIN,Maison,1912.7959331880904
45240,LIGNY-LE-RIBAULT,Maison,1850.0
45240,MARCILLY-EN-VILLETTE,Maison,1923.2758620689656
45240,MENESTREAU-EN-VILLETTE,Maison,1629.3458009880028
45240,SENNELY,Maison,1539.4736842105262
45250,BRIARE,Maison,1548.1927710843374
45250,OUSSON-SUR-LOIRE,Maison,1472.0790378006873
45250,OUZOUER-SUR-TREZEE,Maison,1200.0
45260,CHAILLY-EN-GATINAIS,Maison,1278.688524590164
45260,COUDROY,Maison,1370.967741935484
45260,LA COUR MARIGNY,Maison,1305.2858683926645
45260,LORRIS,Appartement,1825.0
45260,LORRIS,Maison,1549.6153846153848
45260,MONTEREAU,Maison,1230.7692307692307
45260,NOYERS,Maison,1589.5454545454545
45260,PRESNOY,Maison,1262.0481927710844
45260,THIMORY,Maison,1515.7303370786517
45260,VIEILLES-MAISONS-SUR-JOUDRY,Maison,1653.7637362637365
45270,AUVILLIERS-EN-GATINAIS,Maison,1115.3846153846157
45270,BELLEGARDE,Maison,1437.5
45270,CHAPELON,Maison,1228.6931818181818
45270,FREVILLE EN GATINAIS,Maison,1254.1528239202657
45270,LADON,Maison,1293.2539682539684
45270,MEZIERES-EN-GATINAIS,Maison,1290.4774260508561
45270,MOULON,Maison,1358.4905660377358
45270,NESPLOY,Maison,1261.2269207861823
45270,OUZOUER-SOUS-BELLEGARDE,Maison,1395.0617283950617
45270,QUIERS-SUR-BEZONDE,Maison,1524.3902439024391
45270,VILLEMOUTIERS,Maison,1337.142857142857
45290,LE MOULINET SUR SOLIN,Maison,1843.3179723502303
45290,LES CHOUX,Maison,2308.823529411765
45290,NOGENT-SUR-VERNISSON,Maison,1283.4426229508194
45290,OUSSOY-EN-GATINAIS,Maison,1585.3658536585365
45290,PRESSIGNY-LES-PINS,Maison,1463.888888888889
45290,VARENNES-CHANGY,Maison,1179.245283018868
45300,ASCOUX,Maison,1811.25
45300,AUDEVILLE,Maison,3164.6396396396394
45300,BONDAROY,Maison,1818.1818181818185
45300,BOUILLY-EN-GATINAIS,Maison,1270.4918032786886
45300,BOUZONVILLE-AUX-BOIS,Maison,1500.0
45300,BOYNES,Maison,1495.8762886597938
45300,CESARVILLE-DOSSAINVILLE,Maison,2246.4285714285716
45300,COURCELLES-LE-ROI,Maison,1357.1537290715373
45300,COURCY-AUX-LOGES,Maison,1522.5824736011652
45300,DADONVILLE,Maison,1732.568402471315
45300,ENGENVILLE,Maison,1692.3076923076924
45300,ESCRENNES,Maison,1770.8333333333333
45300,ESTOUY,Maison,1242.4242424242425
45300,GIVRAINES,Maison,1381.3248703736813
45300,GUIGNEVILLE,Maison,1366.6666666666667
45300,INTVILLE-LA-GUETARD,Maison,2290.909090909091
45300,LAAS,Maison,1409.090909090909
45300,LE MALESHERBOIS,Maison,1851.619153069153
45300,MAREAU-AUX-BOIS,Maison,1596.5384615384614
45300,MARSAINVILLIERS,Maison,1192.7481966852047
45300,MORVILLE-EN-BEAUCE,Maison,2083.333333333333
45300,PITHIVIERS,Appartement,1548.3522727272727
45300,PITHIVIERS,Maison,1500.0
45300,PITHIVIERS-LE-VIEIL,Maison,1730.7692307692307
45300,RAMOULU,Maison,2611.764705882353
45300,ROUVRES-SAINT-JEAN,Maison,1336.4634146341464
45300,SERMAISES,Maison,1666.6666666666667
45300,THIGNONVILLE,Maison,1910.2606951871658
45300,VRIGNY,Maison,1560.0
45300,YEVRE-LA-VILLE,Maison,2179.3921423276497
45310,BRICY,Maison,1785.7142857142858
45310,COINCES,Maison,2486.6459753326844
45310,GEMIGNY,Maison,1720.4499274310597
45310,PATAY,Appartement,1046.5116279069769
45310,PATAY,Maison,1500.0
45310,ROUVRAY-SAINTE-CROIX,Maison,1551.6483516483515
45310,SAINT-PERAVY-LA-COLOMBE,Maison,1584.1584158415842
45310,SAINT-SIGISMOND,Maison,1428.571428571429
45310,TOURNOISIS,Maison,1428.7939474855361
45310,VILLAMBLAIN,Maison,1708.860759493671
45310,VILLENEUVE-SUR-CONIE,Maison,1654.4117647058824
45320,CHANTECOQ,Maison,1072.1264367816093
45320,COURTEMAUX,Maison,1500.0
45320,COURTENAY,Maison,1409.2780748663104
45320,ERVAUVILLE,Maison,1453.4883720930231
45320,SAINT-HILAIRE-LES-ANDRESIS,Maison,1263.7362637362637
45330,AUGERVILLE-LA-RIVIERE,Maison,2245.0
45330,LE MALESHERBOIS,Appartement,1395.148669796557
45330,LE MALESHERBOIS,Maison,1842.1052631578948
45340,AUXY,Maison,1476.7441860465117
45340,BARVILLE-EN-GATINAIS,Maison,1122.6993865030674
45340,BATILLY-EN-GATINAIS,Maison,1142.857142857143
45340,BEAUNE-LA-ROLANDE,Maison,1270.8333333333333
45340,BOISCOMMUN,Maison,1459.0289855072465
45340,CHAMBON-LA-FORET,Maison,1361.607142857143
45340,EGRY,Maison,1256.1277419354838
45340,GAUBERTIN,Maison,1773.6369205636106
45340,JURANVILLE,Maison,1402.197802197802
45340,MONTBARROIS,Maison,2008.5858585858587
45340,NANCRAY-SUR-RIMARDE,Maison,1169.172932330827
45340,NIBELLE,Maison,1485.148514851485
45340,SAINT-LOUP-DES-VIGNES,Maison,1391.4302258251305
45340,SAINT-MICHEL,Maison,2095.2380952380954
45360,CERNOY-EN-BERRY,Maison,1388.888888888889
45360,CHATILLON-SUR-LOIRE,Maison,1166.6666666666667
45360,PIERREFITTE-ES-BOIS,Maison,3236.4055555555556
45360,SAINT-FIRMIN-SUR-LOIRE,Maison,1342.5245098039215
45370,CLERY-SAINT-ANDRE,Maison,1834.703363914373
45370,DRY,Maison,1515.860465116279
45370,JOUY-LE-POTIER,Maison,2246.5085982282435
45370,MAREAU-AUX-PRES,Maison,1878.571428571429
45370,MEZIERES-LEZ-CLERY,Maison,2230.29197080292
45380,CHAINGY,Maison,1834.567901234568
45380,LA CHAPELLE ST MESMIN,Appartement,1525.1412429378531
45380,LA CHAPELLE ST MESMIN,Maison,2115.9763071895427
45390,AULNAY-LA-RIVIERE,Maison,1455.6369556369557
45390,BOESSES,Maison,1384.2302878598248
45390,BRIARRES-SUR-ESSONNE,Maison,1669.172932330827
45390,BROMEILLES,Maison,1174.1935483870968
45390,DIMANCHEVILLE,Maison,2050.1428571428573
45390,ECHILLEUSES,Maison,1604.657534246575
45390,LA NEUVILLE SUR ESSONNE,Maison,1128.3222591362128
45390,ONDREVILLE-SUR-ESSONNE,Maison,1742.23325
45390,ORVILLE,Maison,1656.6166883963492
45390,PUISEAUX,Appartement,1126.5151515151515
45390,PUISEAUX,Maison,1702.839756592292
45400,CHANTEAU,Maison,2043.9891222805702
45400,FLEURY LES AUBRAIS,Appartement,1571.428571428571
45400,FLEURY LES AUBRAIS,Maison,2162.377574370709
45400,SEMOY,Appartement,2222.222222222222
45400,SEMOY,Maison,2322.1153846153848
45410,ARTENAY,Appartement,1089.7435897435898
45410,ARTENAY,Maison,1846.9899665551839
45410,BUCY-LE-ROI,Maison,1146.6666666666667
45410,LION-EN-BEAUCE,Maison,1248.72522172949
45410,SOUGY,Maison,1876.470588235294
45420,BONNY-SUR-LOIRE,Maison,1200.0
45420,DAMMARIE-EN-PUISAYE,Maison,1386.8613138686133
45420,FAVERELLES,Maison,1087.5
45420,THOU,Maison,1348.7460815047025
45430,BOU,Maison,1857.2368421052631
45430,CHECY,Appartement,1803.1052215189875
45430,CHECY,Maison,2083.333333333333
45430,MARDIE,Maison,1880.5286006128704
45450,DONNERY,Appartement,1175.2913752913753
45450,DONNERY,Maison,1846.4587737843553
45450,FAY-AUX-LOGES,Appartement,2673.333333333333
45450,FAY-AUX-LOGES,Maison,1898.148148148148
45450,INGRANNES,Maison,1942.8661616161614
45450,SULLY-LA-CHAPELLE,Maison,1948.0820399113086
45460,BONNEE,Maison,1250.0
45460,BOUZY-LA-FORET,Maison,1841.5551839464883
45460,BRAY-SAINT AIGNAN,Maison,1338.0281690140846
45460,LES BORDES,Maison,1338.76560332871
45470,LOURY,Maison,1745.8646616541353
45470,REBRECHIEN,Maison,1752.3255813953488
45470,TRAINOU,Maison,1788.1787126932759
45480,ANDONVILLE,Maison,2222.222222222222
45480,AUTRUY-SUR-JUINE,Maison,1567.123287671233
45480,BAZOCHES-LES-GALLERANDES,Maison,1776.7857142857142
45480,BOISSEAUX,Maison,2238.471673254282
45480,CHARMONT-EN-BEAUCE,Maison,2059.027777777778
45480,CHAUSSY,Maison,2548.222222222222
45480,ERCEVILLE,Maison,1560.0
45480,GRENEVILLE-EN-BEAUCE,Maison,1523.7059805707345
45480,JOUY-EN-PITHIVERAIS,Maison,1182.7956989247311
45480,OUTARVILLE,Appartement,3000.0
45480,OUTARVILLE,Maison,1685.7142857142858
45490,CORBEILLES,Maison,1375.530560271647
45490,GONDREVILLE,Maison,1256.118881118881
45490,LORCY,Maison,1307.0175438596493
45490,MIGNERES,Maison,1300.0
45490,MIGNERETTE,Maison,1180.7228915662652
45490,PREFONTAINES,Maison,1300.0
45490,SCEAUX-DU-GATINAIS,Maison,1375.6410256410254
45490,TREILLES-EN-GATINAIS,Maison,1560.0
45500,AUTRY-LE-CHATEL,Maison,1230.9375
45500,GIEN,Appartement,1250.0
45500,GIEN,Maison,1363.6363636363635
45500,NEVOY,Maison,1153.8461538461538
45500,POILLY-LEZ-GIEN,Maison,1504.6296296296296
45500,SAINT-BRISSON-SUR-LOIRE,Maison,1546.5116279069769
45500,SAINT-GONDON,Maison,1271.428571428571
45500,SAINT-MARTIN-SUR-OCRE,Maison,2164.948453608248
45510,NEUVY-EN-SULLIAS,Maison,1614.5833333333333
45510,TIGY,Appartement,1250.0
45510,TIGY,Maison,1694.915254237288
45510,VANNES-SUR-COSSON,Maison,1791.0315040650407
45510,VIENNE-EN-VAL,Maison,1798.9130434782608
45520,CERCOTTES,Appartement,2092.6470588235293
45520,CERCOTTES,Maison,1686.5843733043953
45520,CHEVILLY,Maison,1785.7142857142858
45520,GIDY,Maison,2125.0000000000005
45520,HUETRE,Maison,1345.8646616541353
45530,COMBREUX,Maison,1153.3333333333335
45530,SEICHEBRIERES,Maison,1425.912408759124
45530,VITRY-AUX-LOGES,Maison,1803.921568627451
45560,SAINT-DENIS-EN-VAL,Appartement,2191.780821917808
45560,SAINT-DENIS-EN-VAL,Maison,2439.0243902439024
45570,DAMPIERRE-EN-BURLY,Maison,1167.9373996789727
45570,OUZOUER-SUR-LOIRE,Maison,1394.415917843389
45590,SAINT-CYR-EN-VAL,Maison,2288.116272442291
45600,GUILLY,Maison,1527.7777777777778
45600,LION-EN-SULLIAS,Maison,1599.122807017544
45600,SAINT-AIGNAN-LE-JAILLARD,Maison,1533.9506172839506
45600,SAINT-FLORENT,Maison,1446.987951807229
45600,SAINT-PERE-SUR-LOIRE,Maison,1194.2890785987636
45600,SULLY-SUR-LOIRE,Appartement,1301.2437810945273
45600,SULLY-SUR-LOIRE,Maison,1462.5
45600,VIGLAIN,Maison,1386.4594218042494
45600,VILLEMURLIN,Maison,1423.75
45620,CERDON,Maison,1201.639344262295
45620,ISDES,Maison,1529.5093795093794
45630,BEAULIEU SUR LOIRE,Maison,1244.4444444444443
45640,SANDILLON,Maison,2298.8888888888887
45650,SAINT-JEAN-LE-BLANC,Appartement,1945.5473098330244
45650,SAINT-JEAN-LE-BLANC,Maison,2244.5422535211264
45680,DORDIVES,Maison,1798.8764044943819
45700,CHEVILLON-SUR-HUILLARD,Maison,2427.1844660194174
45700,LOMBREUIL,Maison,2464.285714285714
45700,MONTCRESSON,Maison,1505.078731426037
45700,PANNES,Maison,1423.963133640553
45700,SAINT-MAURICE-SUR-FESSARD,Maison,1308.5162423178226
45700,SOLTERRE,Maison,1880.0
45700,VILLEMANDEUR,Appartement,1786.8148148148148
45700,VILLEMANDEUR,Maison,1677.0833333333335
45700,VIMORY,Maison,1583.3333333333335
45720,COULLONS,Maison,1333.3333333333333
45730,SAINT-BENOIT-SUR-LOIRE,Maison,1473.6842105263158
45740,LAILLY EN VAL,Appartement,1261.2244897959183
45740,LAILLY EN VAL,Maison,1717.3763736263736
45750,SAINT-PRYVE-SAINT-MESMIN,Appartement,1656.25
45750,SAINT-PRYVE-SAINT-MESMIN,Maison,2373.0330330330335
45760,BOIGNY-SUR-BIONNE,Appartement,2819.148936170213
45760,BOIGNY-SUR-BIONNE,Maison,2027.027027027027
45760,MARIGNY-LES-USAGES,Maison,2151.7426850258175
45760,VENNECY,Maison,1842.970238095238
45770,SARAN,Appartement,1895.8333333333333
45770,SARAN,Maison,2240.2019761697184
45800,COMBLEUX,Maison,1594.9704142011835
45800,ST JEAN DE BRAYE,Appartement,1842.910447761194
45800,ST JEAN DE BRAYE,Maison,2087.052253959659
46000,CAHORS,Appartement,1617.5595238095239
46000,CAHORS,Maison,1625.0
46090,ARCAMBAL,Maison,2967.032967032967
46090,BELLEFONT-LA RAUZE,Maison,1328.125
46090,FLAUJAC-POUJOLS,Maison,1621.037037037037
46090,LABASTIDE-MARNHAC,Maison,1995.1456310679607
46090,LAMAGDELAINE,Maison,1452.6315789473683
46090,LE MONTAT,Maison,1724.441233608548
46090,MERCUES,Maison,1011.6279069767442
46090,PRADINES,Maison,2008.3333333333333
46090,SAINT GERY-VERS,Maison,1459.3742203742204
46090,TRESPOUX-RASSIELS,Maison,2016.1290322580649
46100,BEDUER,Maison,2982.4561403508774
46100,BOUSSAC,Maison,1739.1304347826087
46100,CAMBOULIT,Maison,1782.1782178217825
46100,CAMBURAT,Maison,1780.0
46100,CAPDENAC,Maison,1242.7745664739884
46100,CARDAILLAC,Maison,1603.6027568922304
46100,FAYCELLES,Maison,1840.090909090909
46100,FIGEAC,Appartement,1303.030303030303
46100,FIGEAC,Maison,1474.3589743589744
46100,LISSAC-ET-MOURET,Maison,2666.6666666666665
46100,VIAZAC,Maison,3457.446808510638
46110,BETAILLE,Maison,1250.0
46110,VAYRAC,Maison,1402.5974025974026
46120,LACAPELLE-MARIVAL,Maison,1120.0
46120,LEYME,Maison,1964.2857142857144
46120,THEMINES,Maison,1318.1818181818182
46120,THEMINETTES,Maison,1761.5551839464883
46130,BIARS SUR CERE,Maison,1673.125
46130,BRETENOUX,Maison,1450.0
46130,LAVAL DE CERE,Maison,1185.0
46130,LOUBRESSAC,Maison,1110.1816272464737
46130,PRUDHOMAT,Maison,1859.7
46130,PUYBRUN,Maison,1166.6666666666667
46140,ALBAS,Maison,1700.4240862230554
46140,CARNAC-ROUFFIAC,Maison,1666.6666666666667
46140,CASTELFRANC,Maison,1558.3333333333335
46140,LUZECH,Maison,1660.1353004563894
46150,CALAMANE,Maison,1541.9157608695652
46150,CATUS,Maison,1129.497851772288
46150,GIGOUZAC,Maison,1023.0769230769232
46150,LES JUNIES,Maison,2160.5042016806724
46150,SAINT-DENIS-CATUS,Maison,1328.9473684210527
46150,THEDIRAC,Maison,2296.4
46160,CAJARC,Maison,1462.4863088718512
46160,CALVIGNAC,Maison,2085.064935064935
46160,LARNAGOL,Maison,1650.625
46160,MARCILHAC-SUR-CELE,Maison,3418.75
46160,SAINT-PIERRE-TOIRAC,Maison,2239.583333333333
46170,CASTELNAU MONTRATIER-SAINTE AL,Maison,2023.809523809524
46170,PERN,Maison,1828.1797752808989
46170,SAINT-PAUL - FLAUGNAC,Maison,1886.3533834586465
46190,SOUSCEYRAC-EN-QUERCY,Maison,1254.054054054054
46200,LACAVE,Maison,2311.7241379310344
46200,LACHAPELLE-AUZAC,Maison,1634.6153846153843
46200,MEYRONNE,Maison,1436.909090909091
46200,PINSAC,Maison,1190.4761904761904
46200,SAINT-SOZY,Maison,1386.6666666666667
